id	audio	n_frames	tgt_text	src_text	speaker
ted_785_103	en-es/flac.zip:23624403440:64290	69440	Pueden pensar que un director tiene que ser un líder, líder de, capitán del barco, y todo eso.	Now you think director has got to be a leader, leader of, captain of the ship, and all that sort of thing.	spk.785
ted_785_104	en-es/flac.zip:20186609747:68894	75680	Realmente no había aprendido sobre liderazgo hasta que hice esas expediciones.	I didn't really learn about leadership until I did these expeditions.	spk.785
ted_785_105	en-es/flac.zip:749541812:83938	90880	Porque tenía que hacerlo, en un cierto punto, digo, “¿Qué estoy haciendo aquí?, ¿por qué lo estoy haciendo?, ¿qué saco de ello?" No ganamos dinero con estos malditos programas. Apenas empatamos financieramente. No hay ninguna fama en ello.	Because I had to, at a certain point, say, "What am I doing out here? Why am I doing this?	spk.785
ted_785_106	en-es/flac.zip:11029950647:110882	118560	La gente piensa que me largué a algún lugar entre "Titanic" y "Avatar" y estaba limándome las uñas, en algún lugar, sentado en la playa.	There is no fame in it. People sort of think I went away between "Titanic" and "Avatar" and was buffing my nails someplace, sitting at the beach.	spk.785
ted_785_107	en-es/flac.zip:130993016:65920	67520	Hice todas esas películas, todos esos documentales para un público muy reducido.	Made all these films, made all these documentary films for a very limited audience.	spk.785
ted_785_108	en-es/flac.zip:22000637436:32010	33599	Sin fama, sin gloria, sin dinero. ¿Qué haces?	No fame, no glory, no money.	spk.785
ted_785_109	en-es/flac.zip:10112672991:252764	276000	Lo estás haciendo por la tarea en sí, por el reto — y el océano es el entorno más desafiante que hay, por la emoción del descubrimiento, y por ese extraño vinculo que nace cuando un pequeño grupo de gente forma un equipo muy unido.	What are you doing? You're doing it for the task itself, for the challenge — and the ocean is the most challenging environment there is — for the thrill of discovery, and for that strange bond that happens when a small group of people form a tightly knit team.	spk.785
ted_785_110	en-es/flac.zip:21413997931:122255	135040	Porque haríamos estas cosas con 10-12 personas trabajando durante años a la vez. A veces en el mar durante 2-3 meses a la vez.	Because we would do these things with 10, 12 people, working for years at a time, sometimes at sea for two, three months at a time.	spk.785
ted_785_111	en-es/flac.zip:13101966809:168634	182400	Y con ese vinculo, te das cuenta que la cosa más importante es el respeto que les tienes y que te tienen, cuando haces algo que no puedes explicar a otro.	And in that bond, you realize that the most important thing is the respect that you have for them and that they have for you, that you've done a task that you can't explain to someone else.	spk.785
ted_785_112	en-es/flac.zip:21534615600:183042	189920	Cuando vuelves a la orilla y dices, “Tenemos que hacer esto ”, y la fibra óptica, y la atenuación, y esto y lo otro, toda la tecnología de eso, y la dificultad, los aspectos del rendimiento humano cuando se trabaja en el mar, no se lo puedes explicar a la gente.	When you come back to the shore and you say, "We had to do this, and the fiber optic, and the attentuation, and the this and the that, all the technology of it, and the difficulty, the human-performance aspects of working at sea," you can't explain it to people.	spk.785
ted_785_113	en-es/flac.zip:15794423264:94447	101760	Es eso que tal vez los policías tengan, o gente en combate que hayan tenido que pasar algo juntos y saben que nunca podrán explicarlo.	It's that thing that maybe cops have, or people in combat that have gone through something together and they know they can never explain it.	spk.785
ted_785_114	en-es/flac.zip:20703644806:26133	27520	Se crea un vinculo, un vinculo de respeto.	Creates a bond, creates a bond of respect.	spk.785
ted_785_115	en-es/flac.zip:10769077241:168190	187680	Así que, cuando volví para hacer mi siguiente película, la cual fue "Avatar", intenté aplicar el mismo principio de liderazgo en el cual respetas a tu equipo, y así te ganas su respeto.	So, when I came back to make my next movie, which was "Avatar," I tried to apply that same principle of leadership, which is that you respect your team, and you earn their respect in return.	spk.785
ted_785_116	en-es/flac.zip:26365016262:55494	60640	Por lo que, eso sonaba a su parte de ciencia ficción.	So, that seemed to resonate with the whole science fiction part of it.	spk.785
ted_785_117	en-es/flac.zip:15423646831:25081	26720	Y eso realmente cambió la dinámica.	And it really changed the dynamic.	spk.785
ted_785_118	en-es/flac.zip:21015007611:230573	249599	Y allí estaba yo con un pequeño equipo, en terreno inexplorado haciendo “Avatar ”, creando nueva tecnología que no existía antes. Tremendamente apasionante. Tremendamente desafiante. Y nos convertimos en una familia, durante un período de 4 años y medio.	So, here I was again with a small team, in uncharted territory, doing "Avatar," coming up with new technology that didn't exist before. Tremendously exciting. Tremendously challenging. And we became a family, over a four-and-half year period.	spk.785
ted_785_119	en-es/flac.zip:13862490351:29766	32800	Y eso cambió completamente la forma en la que hago las películas.	And it completely changed how I do movies.	spk.785
ted_785_120	en-es/flac.zip:14159100849:194418	208800	La gente ha comentado sobre cómo ha cambiado, bueno, saben, trajimos de vuelta a los organismos del océano y los pusimos en el planeta Pandora.	So, people have commented on how, "Well, you know, you brought back the ocean organisms and put them on the planet of Pandora." To me, it was more of a fundamental way of doing business, the process itself, that changed as a result of that.	spk.785
ted_785_121	en-es/flac.zip:24183754288:246429	261120	Y yo era un artista. Podía dibujar. Podía pintar. Y descubrí que, como no había videojuegos ni esta saturación de películas hechas por ordenador ni todo este paisaje mediático de imágenes, tenía que crear imágenes en mi cabeza.	And I was an artist. I could draw. I could paint. And I found that because there weren't video games and this saturation of CG movies and all of this imagery in the media landscape, I had to create these images in my head.	spk.785
ted_785_122	en-es/flac.zip:5271470566:35439	35520	Para mí era más una forma fundamental de hacer el trabajo, el proceso en sí, que cambió como resultado de aquello.	So, what can we synthesize out of all this?	spk.785
ted_785_123	en-es/flac.zip:18886469935:25902	28480	Así que, ¿qué podemos resumir de todo esto? ¿cuáles son las lecciones aprendidas?	You know, what are the lessons learned?	spk.785
ted_785_124	en-es/flac.zip:19135127873:48971	53440	Bueno, creo que la primera es la curiosidad.	Well, I think number one is curiosity.	spk.785
ted_785_125	en-es/flac.zip:1876116805:31927	33440	Es la cosa más poderosa que tienen.	It's the most powerful thing you own.	spk.785
ted_785_126	en-es/flac.zip:18578027206:90560	94400	La imaginación es una fuerza que puede manifestar una realidad.	Imagination is a force that can actually manifest a reality.	spk.785
ted_785_127	en-es/flac.zip:18400614333:99530	112160	Y el respeto de su equipo es más importante que todos los laureles del mundo.	And the respect of your team is more important than all the laurels in the world.	spk.785
ted_785_128	en-es/flac.zip:10565262613:130574	151840	Jóvenes cineastas se me acercan y me dicen, “Dame algún consejo para hacer esto ”. Y digo,“ No te pongas límites.	I have young filmmakers come up to me and say, "Give me some advice for doing this." And I say, "Don't put limitations on yourself.	spk.785
ted_785_129	en-es/flac.zip:17462762540:80236	86880	Otras personas lo harán por ti, no te lo hagas a ti mismo, no apuestes en tu contra. Y toma riesgos. ”	Other people will do that for you — don't do it to yourself, don't bet against yourself, and take risks. "	spk.785
ted_785_130	en-es/flac.zip:28524589228:163914	172320	La NASA tiene una frase que les encanta: “Fallar no es una opción. ” Pero fallar ha de ser una opción en el arte y la exploración, porque es un salto de fe.	NASA has this phrase that they like: "Failure is not an option." But failure has to be an option in art and in exploration, because it's a leap of faith.	spk.785
ted_785_131	en-es/flac.zip:28343761631:85429	92640	Y ningún esfuerzo importante que haya requerido innovación se ha hecho sin correr ningún riesgo.	And no important endeavor that required innovation was done without risk.	spk.785
ted_785_132	en-es/flac.zip:20085524561:28375	31200	Tienen que estar dispuestos a correr riesgos.	You have to be willing to take those risks.	spk.785
ted_785_133	en-es/flac.zip:28922864577:122509	144320	Y ese es el pensamiento con el que me gustaría dejarlos, en lo que sea que hagan, fallar es una opción, pero el miedo no.	So, that's the thought I would leave you with, is that in whatever you're doing, failure is an option, but fear is not.	spk.785
ted_790_0	en-es/flac.zip:18010826606:40922	39840	Eso no es un negocio, y no es agricultura.	That's not a business, and it isn't agriculture.	spk.790
ted_790_1	en-es/flac.zip:25840469645:372217	340800	Nuestra canasta de pan está siendo amenazada hoy, no por una disminución de suministros, sino por una disminución en recursos, no por el último invento en tractores, pero por la tierra fértil, no por bombas, pero por agua dulce, no por motosierras, pero por bosques, y no por barcos y redes de pesca, pero por los peces en el mar.	Our breadbasket is threatened today, not because of diminishing supply, but because of diminishing resources. Not by the latest combine and tractor invention, but by fertile land; not by pumps, but by fresh water; not by chainsaws, but by forests; and not by fishing boats and nets, but by fish in the sea.	spk.790
